央视,#genre#
beIN Sports 3,mitv://generationnexxxt.com:19806/ade2ee776a684bbca72d37b951bf0d61
WWE,mitv://generationnexxxt.com:19806/157d295b0933470ab2c880d58a7f14ce
Sky News,mitv://generationnexxxt.com:19806/ddc4e102601e4fcfa5432722538cf052
八度空间(备),mitv://generationnexxxt.com:19806/29cfea797cb74df1a9cb0cc59238a95c
Nat Geo Wild,mitv://generationnexxxt.com:19806/789748eb75bb4c3b9522742df4eaee1b
tvN,mitv://generationnexxxt.com:19806/0a5ae3fce9314efba3240158ae4bc485
Drama Sangat,mitv://generationnexxxt.com:19806/fb01d76e86f44cc383851203c964b56d
Berita RTM,mitv://generationnexxxt.com:19806/0425a3d913b04d29a63d5b21dd07ae65
DW,mitv://generationnexxxt.com:19806/da713062bd9d419a913b6e9b1aef8fb6
France24,mitv://generationnexxxt.com:19806/36154fded93f445f863db448232fffa4
SPOTV,mitv://generationnexxxt.com:19806/c028696060a84386bcd49c9e012904d7
beIN Sports,mitv://generationnexxxt.com:19806/46375137a35944a38e828ec083096cd9
TVB娱乐新闻台,mitv://generationnexxxt.com:19806/8378c6ce158144038e684ac97d498273
Astro AEC,mitv://generationnexxxt.com:19806/22641247176547d19a7d7cbb602de7f8
Awesome TV,mitv://generationnexxxt.com:19806/55af036e3c7047cfaea0945f744c3887
Colors Tamil,mitv://generationnexxxt.com:19806/25b451517624493a97f6a96e6a035002
BOO,mitv://generationnexxxt.com:19806/d01f4e4805c743ea82f6623c4859e3c9
TVB经典台,mitv://generationnexxxt.com:19806/d63e2f53bfab45a5ab38e79430862268
ABC Australia,mitv://generationnexxxt.com:19806/84b326c4dc92459abf1f6e0007c8680a
Eurosport HD,mitv://generationnexxxt.com:19806/aa9706fa55c84772a56fd959f7abdd45
Astro SuperSport 5,mitv://generationnexxxt.com:19806/09638fd935964473a20e9260baf2a756
Star Vijay,mitv://generationnexxxt.com:19806/7db9b7f4c8da4e389ede543f1365ea30
Zee Tamil,mitv://generationnexxxt.com:19806/04dc8d8f3b2c43c296c0063b0abff6a5
TVBS亚洲,mitv://generationnexxxt.com:19806/7389e1ced8184a84aa22aeec29be6f85
Astro AOD 352,mitv://generationnexxxt.com:19806/44f1c9066e6c49578f1f23e8d6b157f0
Astro AOD 354,mitv://generationnexxxt.com:19806/8ccb8c35ce9f425ebcd93bc3839c8b0e
Astro Tutor TV SK,mitv://generationnexxxt.com:19806/9e3a1cdae41e4336be38d2cf55b11e8d
Astro Tutor TV SPM,mitv://generationnexxxt.com:19806/2e9fecb7adec4c9fa49b5c939087983c
TA-DAA!,mitv://generationnexxxt.com:19806/3389d62b2e274f3386c6e0fafca66092
eGG Network,mitv://generationnexxxt.com:19806/afc9e147576d41eda59da886563a3d1c
HITS Movies,mitv://generationnexxxt.com:19806/9e0e356e598d4116a9d0f3144516bdfa
SHOWCASE MOVIES,mitv://generationnexxxt.com:19806/beabba149e874fc8a5af2b656d596816
beIN Sports 2,mitv://generationnexxxt.com:19806/1aa64e5459b04b32a0618b7226e0a3c0
Golf Channel,mitv://generationnexxxt.com:19806/69981dfb0eb64aea9b1216f81dd80909
天映频道,mitv://generationnexxxt.com:19806/92386b47be6544dca5c536204bddc813
中天亚洲台,mitv://generationnexxxt.com:19806/362649bea34241588b42dd964bdfb100
TVB星河(粤),mitv://generationnexxxt.com:19806/18d7387cc825496db789bbfa731a5707
天映经典,mitv://generationnexxxt.com:19806/0229760baf0a441bba169ee12d860fb7
KBS World,mitv://generationnexxxt.com:19806/26152f8d16224d09bca6368ae2db3e36
ONE,mitv://generationnexxxt.com:19806/952368f8f4cf42339c651edcb6267585
Colors Hindi,mitv://generationnexxxt.com:19806/2a976a37b59f41cd825b33c77b2d6bfe
CGTN,mitv://generationnexxxt.com:19806/b1f0e7e90e654f63a369f11b54428643
BBC World News,mitv://generationnexxxt.com:19806/4500941de27f434cae09553a1f0ed4d1
CNBC,mitv://generationnexxxt.com:19806/8603e70bd41c4e4a9368407a8a4debdd
Bloomberg TV,mitv://generationnexxxt.com:19806/fbf63c9e85084cf98b7e39d2cd178608
Cartoon Network,mitv://generationnexxxt.com:19806/41375bcbd5094f538f132d3ebb9b2ea6
Nickelodeon,mitv://generationnexxxt.com:19806/f2783df879aa424b9402999698bcd55f
Nick Jr.,mitv://generationnexxxt.com:19806/05c5813e22bf4475b416ec1b35280aa3
Boomerang,mitv://generationnexxxt.com:19806/317cf636b2d448d0867cc1f976064d8a
AXN亚洲,mitv://generationnexxxt.com:19806/8add116b0e7d408f89cdf74897f02aef
HITS,mitv://generationnexxxt.com:19806/be8e6fe7ffd343edb7bec5d01de30204
beIN Sports 3,mitv://generationnexxxt.com:19806/ade2ee776a684bbca72d37b951bf0d61
Mediacorp 5,mitv://generationnexxxt.com:19806/b0798f0bb62f440a92ee49d38967b6d1
Mediacorp 8,mitv://generationnexxxt.com:19806/847cb3132dbe4d2897e276a271c04ec7
Suria,mitv://generationnexxxt.com:19806/0f5728d5794a47dfba667f8c528c006e
Vasantham,mitv://generationnexxxt.com:19806/2e41fd0e25664a4cb5e6debd59ea5d27
CNA,mitv://generationnexxxt.com:19806/7d55ade47df54e3497f9e0fce031943b
Mediacorp U,mitv://generationnexxxt.com:19806/c0adca0b6eff436090ff94baf3238705
Nat Geo Wild,mitv://generationnexxxt.com:19806/789748eb75bb4c3b9522742df4eaee1b
Arirang,mitv://generationnexxxt.com:19806/32ae4206a8494015ba3ca31d76c34a4e
Euronews,mitv://generationnexxxt.com:19806/3169ef1a720442cd91af30a39cc13822
Fight Sports,mitv://generationnexxxt.com:19806/78bd0cc13a8840fcb8af0440258a8357
GEM,mitv://generationnexxxt.com:19806/3f6fedbbb9a24f55bb349e7c75d109c4
Fox News,mitv://generationnexxxt.com:19806/bc919a2d3c4f4a7a9633ded99e69d801
beIN Sports,mitv://generationnexxxt.com:19806/46375137a35944a38e828ec083096cd9
HGTV居家乐活频道,mitv://generationnexxxt.com:19806/61c2aee42c734f499d74af79bb820207
TV5Monde,mitv://generationnexxxt.com:19806/2734d86c3cba4b42b372f394138fe160
东森亚洲卫视,mitv://generationnexxxt.com:19806/4314e2707d7141b78dd0fde4fbf5eae1
Thrill,mitv://generationnexxxt.com:19806/20093cc9ef3e4571ae35a29f08682471
Hub Premier 1,mitv://generationnexxxt.com:19806/4b83405f738042d084055fee7295f311
Hub都会台,mitv://generationnexxxt.com:19806/feb243790576418ea12aa65f7421bb12
TVBS亚洲,mitv://generationnexxxt.com:19806/7389e1ced8184a84aa22aeec29be6f85
Hub娱家,mitv://generationnexxxt.com:19806/4488ebccc495473986b193dab33b7527
NBA,mitv://generationnexxxt.com:19806/65f8f2a53b6342ffb4b8d2a8542bc623
beIN Sports 2,mitv://generationnexxxt.com:19806/1aa64e5459b04b32a0618b7226e0a3c0
Hub Sports 1,mitv://generationnexxxt.com:19806/5b7034df7dcd4ccabcb0137f0991a274
Hub Sports 2,mitv://generationnexxxt.com:19806/2d881919b62242f4930fda32837eb7df
Hub Sports 3,mitv://generationnexxxt.com:19806/6101d0aff0654f73812cb15c57df9f59
Hub Sports 4,mitv://generationnexxxt.com:19806/6324a78a0d4549fc859b68804438bbe6
Hub Sports 5,mitv://generationnexxxt.com:19806/58395e1ea80a40069a5e30c9917d1a97
Hub Premier 2,mitv://generationnexxxt.com:19806/a52cc083e7324b2dbd8090feecc66033
Hub Premier 3,mitv://generationnexxxt.com:19806/758cc0162ca14f8fa7c343d94a60bbaa
Hub Premier 4,mitv://generationnexxxt.com:19806/63c113c5000c33e60c09bddc378b7580
Hub Premier 5,mitv://generationnexxxt.com:19806/8e3b8175500b492484df4112711ca978

日本,#genre#
NHK-G综合,mitv://generationnexxxt.com:19806/b5bda0c5078d430c942c13681802be15
NHK-E教育,mitv://generationnexxxt.com:19806/58fb2dd485204529b771b2d8acae096e
日本テレビ,mitv://generationnexxxt.com:19806/6ad6d0d970294894b751bb9be6714fb1
TBSテレビ,mitv://generationnexxxt.com:19806/209a9b54c5064c2fbbd0b9836a28ad6e
テレビ東京,mitv://generationnexxxt.com:19806/51bbd32c263f406d85a05cacd01f062f
フジテレビ,mitv://generationnexxxt.com:19806/17331df7df384a93840003f270f99b43
読売テレビ,mitv://generationnexxxt.com:19806/df1027136d3b4ccb8399435896f10c77
関西テレビ,mitv://generationnexxxt.com:19806/4e41469b0a4848bdbcc0a670412f0df2
KBS京都,mitv://generationnexxxt.com:19806/fb929986f9004ade9ae0d010eb7c0d46
毎日放送,mitv://generationnexxxt.com:19806/643479c21af04293ad48ccf48ea9eee1
朝日放送,mitv://generationnexxxt.com:19806/ef7250cb2aa5496d91d45ad06f2fb1d5
テレビ大阪,mitv://generationnexxxt.com:19806/a56ecb4b782d452286964d9a863b17e5
テレビ朝日,mitv://generationnexxxt.com:19806/4a60e75cead54877bc7d0e2f3afc1727
BS-1,mitv://generationnexxxt.com:19806/dc55be8e1f7649ac9ff0b762c56846aa
BS釣りビジョン,mitv://generationnexxxt.com:19806/65cc4b331feb43ec975cd6626743d2fc
BS日テレ,mitv://generationnexxxt.com:19806/ec48c7c85632469cae7b000167942622
BS朝日,mitv://generationnexxxt.com:19806/23b79683a7b74c6baf1f643bbb782123
BS-TBS,mitv://generationnexxxt.com:19806/19cee2f930cf46c88ee80eda11c9bb7b
BS11,mitv://generationnexxxt.com:19806/0f1b7b82d6574192a644f43e101c5e29
BSフジ,mitv://generationnexxxt.com:19806/302d55abd58f4f8fb79146cf6d177c13
WOWOWプライム,mitv://generationnexxxt.com:19806/5c2d5bb35c284c6bbee94fb0568fd4ae
WOWOWライブ,mitv://generationnexxxt.com:19806/7cc73c16476a40e4b4b10e9172b9ff9f
WOWOWシネマ,mitv://generationnexxxt.com:19806/50a55d71db5b41ba8dfbf1e49fafd739
スター・チャンネル1,mitv://generationnexxxt.com:19806/31599351174a4ef9ab8309f567c38e38
スター・チャンネル2,mitv://generationnexxxt.com:19806/f3da7df8f3f14bbe96ba4b931f2b48aa
スター・チャンネル3,mitv://generationnexxxt.com:19806/3d8b400d2dd44c2a9ff39add631ba83d
BSアニマックス,mitv://generationnexxxt.com:19806/ec8934590f9f43a9977b4c615763f05d
J Sports 1,mitv://generationnexxxt.com:19806/ec9e8e130dc8450f9ab54033ec0838cb
J Sports 2,mitv://generationnexxxt.com:19806/61de10ba994a49ebaedf836962f9065a
J Sports 3,mitv://generationnexxxt.com:19806/00003bb75b5044739df061845fc5ddce
J Sports 4,mitv://generationnexxxt.com:19806/8b6d39de46c7464297947f368e623270
BS12,mitv://generationnexxxt.com:19806/2b8209d5bdd44c2696d51bc158781e38
ゴルフネットワークHD,mitv://generationnexxxt.com:19806/6d430a8f344b4f2abad882e9350aac5a
時代劇専門チャンネル,mitv://generationnexxxt.com:19806/78ea3f42a8104730930a93ac5a5a869b
Music Japan TV,mitv://generationnexxxt.com:19806/f898f0324e99499296ee859f4eb8d3ea
キッズステーションHD,mitv://generationnexxxt.com:19806/80628310ccbf423b8b4a7eb4e1af2a05
ディスカバリーチャンネル,mitv://generationnexxxt.com:19806/ab98b0888ba14ad68180456db43a48bd
ナショナルジオグラフィック,mitv://generationnexxxt.com:19806/0e1814dec67c48adbfe97a6f9a0df2d8
日テレNEWS 24,mitv://generationnexxxt.com:19806/01af57ffc3354d66a320ebb2edd87262
旅チャンネル,mitv://generationnexxxt.com:19806/9d587c6310714b42bad0eba86ca501c4
チャンネル銀河,mitv://generationnexxxt.com:19806/708c0b0d85dd45acba478d21c0ace2f6

韩国,#genre#
Arirang,mitv://generationnexxxt.com:19806/32ae4206a8494015ba3ca31d76c34a4e
KBS1,mitv://generationnexxxt.com:19806/ffbb98a195ce4646b450482011ab1f39
KBS2,mitv://generationnexxxt.com:19806/a60d87656be445cbbdd549af1bba1148
KBS Drama,mitv://generationnexxxt.com:19806/b87ff391346d41adabdff2557eb1b468
KBS Joy,mitv://generationnexxxt.com:19806/61eb591517014f02b627a6fa4479b45d
SBS,mitv://generationnexxxt.com:19806/6751677afd4345bfac27cfff31713854
SBS Biz,mitv://generationnexxxt.com:19806/01dbd835b88940cd91eb45190a71c1de
JTBC,mitv://generationnexxxt.com:19806/132ccdb9253f4c4898e685a841b896ea
EBS,mitv://generationnexxxt.com:19806/c74fd79cd39a4ce382c1fe22090ffb73
YTN,mitv://generationnexxxt.com:19806/9a05e5a1bc4c4f8f871bc4246475360b
Mnet,mitv://generationnexxxt.com:19806/4d5973be862e438f909863fcfc0a7e62
tvN,mitv://generationnexxxt.com:19806/0a5ae3fce9314efba3240158ae4bc485
OCN,mitv://generationnexxxt.com:19806/5fce44dd2efb4d72879eb4f033db50a7
OCN Movies,mitv://generationnexxxt.com:19806/bf871edfcc0f476caa7d98d1b9b01cae
TV Chosun,mitv://generationnexxxt.com:19806/113336cc563149d598fad5b95277a955
MBC,mitv://generationnexxxt.com:19806/bf799ab550fc4a24805351d49d5b61a2
MBN,mitv://generationnexxxt.com:19806/a2c12bef09204f61adf2b42e1c529bf6
Tooniverse,mitv://generationnexxxt.com:19806/90c2674d219745d5b32cfc5053a01016
SPOTV,mitv://generationnexxxt.com:19806/441089d1c6864877a82d8dbde582d645
SPOTV 2,mitv://generationnexxxt.com:19806/d33cf3ddad0444cfaf5118ccc834c1e7
JTBC GOLF,mitv://generationnexxxt.com:19806/02b7cdb589a64a05850e5eda673b041d
tvN Movies HD,mitv://generationnexxxt.com:19806/0c39816f6b864d57a8a7c9c956e31952
Indosiar,mitv://generationnexxxt.com:19806/ed5c8b2ba43343848090d71a5b9c767b
SCTV,mitv://generationnexxxt.com:19806/dd24ad22f980428780e1670ce82324f2
RCTI,mitv://generationnexxxt.com:19806/5072885321ea4690a2db5d548eaaa52f
Channel 5,mitv://generationnexxxt.com:19806/1045ae1287b44480b9d6f511acb6a7b1
NBT,mitv://generationnexxxt.com:19806/960f748e986045cea386b0c70e63b423
TNN 16,mitv://generationnexxxt.com:19806/714715de5cfd4051a54105cc4ef30af6
JKN 18,mitv://generationnexxxt.com:19806/0df418fddf7446a5869f69f1418415d6
Voice TV,mitv://generationnexxxt.com:19806/08721ce1643b41fba96c063b57a1f8f3
Nation TV,mitv://generationnexxxt.com:19806/7d87284193a64a7f9f518849c02d7441
Workpoint TV,mitv://generationnexxxt.com:19806/68f16fa3c8b34dc89e2134261293b583
true4U,mitv://generationnexxxt.com:19806/20a3f56a870340c49b40ce4a1bc5c5eb
GMM 25,mitv://generationnexxxt.com:19806/f4228beab2744d07a67571c5e28f084e
Channel 8,mitv://generationnexxxt.com:19806/119678a4b6e54d1bac8b215c21d5ad13
Mono 29,mitv://generationnexxxt.com:19806/01a45cae5b314975b90bb3cfba296f17
MCOT,mitv://generationnexxxt.com:19806/73b0a7b586af42f39db7fcdb646e89d8
ONE,mitv://generationnexxxt.com:19806/46709f19c5a2466f9ae889037f66615a
Thairath TV,mitv://generationnexxxt.com:19806/fac4fd9a35664af5aab7d56c45d3233c
Channel 3,mitv://generationnexxxt.com:19806/e8cd7262c3bb49c8bb75662c3163f597
Amarin TV,mitv://generationnexxxt.com:19806/939a7081305144509ddc2f35b05d61e6
Channel 7,mitv://generationnexxxt.com:19806/4fd125eb5c9f4a95aa81eca2a8cec808
PPTV,mitv://generationnexxxt.com:19806/5a975bc858f84e7eb8cf78286c3461d9
Boomerang,mitv://generationnexxxt.com:19806/9bca576c3c2e4b5cb3fbb69a462588e1
Thai Parliament TV,mitv://generationnexxxt.com:19806/00d7be2109344cf3a3cabc8f345c4408
Thai PBS,mitv://generationnexxxt.com:19806/69da05f9164b4d4a9b7027539578b5ec
News 1,mitv://generationnexxxt.com:19806/e78a0690ad344c95946fd8ad988de2e0
Channel 4050,mitv://generationnexxxt.com:19806/33cd96332eef4ef0b781716e9ca4e2a6
TVB Thai,mitv://generationnexxxt.com:19806/e9d8980dfdea4d059b62fe6dfd2de092
Bluesky,mitv://generationnexxxt.com:19806/a4d121356b034c7f95ed7b55aee8b9bb
Top News,mitv://generationnexxxt.com:19806/845fb3c3c97a44aeab8fb8d227636c7b
CNN,mitv://generationnexxxt.com:19806/3745a94cbe904b9480d19a1b5dfc6275
CNBC,mitv://generationnexxxt.com:19806/8603e70bd41c4e4a9368407a8a4debdd
Bloomberg TV,mitv://generationnexxxt.com:19806/fbf63c9e85084cf98b7e39d2cd178608
ESPN,mitv://generationnexxxt.com:19806/eb2c51ee510841a9b7845b6d13309e9c
CBSN,mitv://generationnexxxt.com:19806/a90df52b92804807b6c08cdbbead4ce4
Fox News,mitv://generationnexxxt.com:19806/bc919a2d3c4f4a7a9633ded99e69d801
Food Network,mitv://generationnexxxt.com:19806/59775ab5a3ac40be8aaf5db50417b2c6
NBA,mitv://generationnexxxt.com:19806/65f8f2a53b6342ffb4b8d2a8542bc623
新时代1(西部),mitv://generationnexxxt.com:19806/b1ccf61be69c4586bcef99336ff297c6
新时代2,mitv://generationnexxxt.com:19806/d3875eccaa1d4b07a633402fac5cb999
新时代1(东部),mitv://generationnexxxt.com:19806/90cf0a71709d458bb17695dd32d569df
城市电视,mitv://generationnexxxt.com:19806/4ed9cf9666d7430d94e6f4f8c26986f6
Fox News,mitv://generationnexxxt.com:19806/0ca77bf69d4a4777a2e145f1158814a3
BBC World News,mitv://generationnexxxt.com:19806/e47a7f3ef6714885a39d5eedebffd158
CNN USA,mitv://generationnexxxt.com:19806/0bb7d854f1404400bfa64c6fd66403a5
CBC News,mitv://generationnexxxt.com:19806/f4f2d24eb46f42c693d83e97290457e8
MSNBC,mitv://generationnexxxt.com:19806/f41402a7080d4530bb718ca01c1e6f61
CTV News,mitv://generationnexxxt.com:19806/be706e24ed1f4245876b3e0ddc697571
Business News Network,mitv://generationnexxxt.com:19806/40cf9cc6515c4770979837c8974c112c
CP24,mitv://generationnexxxt.com:19806/5efde580fc9e4f699ccaba83c1a97085
The Weather Network,mitv://generationnexxxt.com:19806/feee91e7ee4541c3a24b385477b35378
The Weather Channel,mitv://generationnexxxt.com:19806/bd27010686a04dd9bcd17fcedce18344
KOMO 4 TV,mitv://generationnexxxt.com:19806/6412af0a00060f714ad0771640fa32d4
CNN,mitv://generationnexxxt.com:19806/3745a94cbe904b9480d19a1b5dfc6275
